text,label,source
"This paper introduces a new deep learning model for forecasting traffic flows. This model is named CDGNet and it combines spatial and temporal dependencies into traffic data using dynamic graphs. Specifically, CDGNet uses dynamic graph convolutional neural network to discern correlation between various locations within traffic networks and also recurrent neural networks with a time attention mechanism to recognize trends in traffic data. Performance of CDGNet is evaluated on real traffic data and compared against top performing forecasting models. Results show that CDGNet excels both in short and long term forecasting accuracy. CDGNet efficiently captures complicated spatio temporal correlations in traffic data and produces accurate forecasts at high speed. Overall this research suggests a promising way of forecasting traffic; this has practical implications such as better traffic management, urban planning and intelligent transportation systems. CDGNet contributes to development of smarter transportation systems and improves quality of life in cities by reducing congestion and enhancing safety.",1,AI
"The IoT is rapidly growing with billions of devices connected online. Such an expansion brings up lots of security issues because many IoT devices have limited resources and do not have strong security mechanisms. A new architecture called OSCAR is introduced to handle these security concerns. OSCAR is a light security architecture that uses object oriented security mechanisms to prevent different kinds of attacks against IoT devices. The proposed OSCAR includes three major parts: object modeling, object security and object communication. Object modeling describes the structure and behavior of IoT objects along with their security features. Object security is tasked with protecting those objects and their features against different security risks. Communication protocols and procedures are defined for secure exchange of information among IoT objects. Performance metrics such as memory and processing overhead, latency and energy consumption are used to evaluate this proposed architecture. Experimental results indicate that OSCAR provides strong security while requiring little overhead. OSCAR supports diverse security services including confidentiality, integrity, authentication and access control. Compared to other existing IoT security architectures, OSCAR performs better. Implementation has been done on various devices like sensors, actuators and gateways to show practicality and effectiveness. In short, this proposed OSCAR architecture offers lightweight and effective security solutions for IoT that work well for different devices and networks. Using object security makes OSCAR adaptable and scalable and thus addresses security issues brought by IoT.",1,AI
This paper introduces a model for classifying different kinds of vulnerabilities in smart contract code using Attention based Bidirectional LSTM networks with encoders inspired by natural language processing. The aim of this research is to overcome the challenge of distinguishing among various types of vulnerabilities so that decentralized applications can be secure and reliable. The model uses an encoder pretrained on NLP for feature extraction from code and uses Attention LSTM networks for classification. Results of tests indicate that this new approach performs better than previous methods and offers a promising way to classify vulnerabilities among many classes.,1,AI
"Recent advances in artificial intelligence (AI) and machine learning have created a general perception that AI could be used to solve complex problems, and in some situations over-hyped as a tool that can be so easily used. Unfortunately, the barrier to realization of mass adoption of AI on various business domains is too high because most domain experts have no background in AI. Developing AI applications involves multiple phases, namely data preparation, application modeling, and product deployment. The effort of AI research has been spent mostly on new AI models (in the model training stage) to improve the performance of benchmark tasks such as image recognition. Many other factors such as usability, efficiency and security of AI have not been well addressed, and therefore form a barrier to democratizing AI. Further, for many real world applications such as healthcare and autonomous driving, learning via huge amounts of possibility exploration is not feasible since humans are involved. In many complex applications such as healthcare, subject matter experts (e.g. Clinicians) are the ones who appreciate the importance of features that affect health, and their knowledge together with existing knowledge bases are critical to the end results. In this paper, we take a new perspective on developing AI solutions, and present a solution for making AI usable. We hope that this resolution will enable all subject matter experts (eg. Clinicians) to exploit AI like data scientists.",0,Human
This paper investigates automation for identifying security discussions in systems composed of microservices. Results from both industrial surveys and experiments contribute to an integrated analysis of this field. Surveys are carried out among professionals in industry to understand how important and difficult security is in such systems. Experimental work focuses on building and testing a machine learning approach for automatic detection of security discussions within such systems. Results of the study also point to areas where future research and development can be focused; they show that identifying security discussions through automation looks promising.,1,AI
"Several cybersecurity domains, such as ransomware detection, forensics and data analysis, require methods to reliably identify encrypted data fragments. Typically, current approaches employ statistics derived from byte-level distribution, such as entropy estimation, to identify encrypted fragments. However, modern content types use compression techniques which alter data distribution pushing it closer to the uniform distribution. The result is that current approaches exhibit unreliable encryption detection performance when compressed data appears in the dataset. Furthermore, proposed approaches are typically evaluated over few data types and fragment sizes, making it hard to assess their practical applicability. This paper compares existing statistical tests on a large, standardized dataset and shows that current approaches consistently fail to distinguish encrypted and compressed data on both small and large fragment sizes. We address these shortcomings and design EnCoD, a learning-based classifier which can reliably distinguish compressed and encrypted data. We evaluate EnCoD on a dataset of 16 different file types and fragment sizes ranging from 512B to 8KB. Our results highlight that EnCoD outperforms current approaches by a wide margin, with accuracy ranging from ~82 for 512B fragments up to ~92 for 8KB data fragments. Moreover, EnCoD can pinpoint the exact format of a given data fragment, rather than performing only binary classification like previous approaches.",0,Human
"In system identification, estimating parameters of a model using limited observations results in poor identifiability. To cope with this issue, we propose a new method to simultaneously select and estimate sensitive parameters as key model parameters and fix the remaining parameters to a set of typical values. Our method is formulated as a nonlinear least squares estimator with L1-regularization on the deviation of parameters from a set of typical values. First, we provide consistency and oracle properties of the proposed estimator as a theoretical foundation. Second, we provide a novel approach based on Levenberg-Marquardt optimization to numerically find the solution to the formulated problem. Third, to show the effectiveness, we present an application identifying a biomechanical parametric model of a head position tracking task for 10 human subjects from limited data. In a simulation study, the variances of estimated parameters are decreased by 96.1% as compared to that of the estimated parameters without L1-regularization. In an experimental study, our method improves the model interpretation by reducing the number of parameters to be estimated while maintaining variance accounted for (VAF) at above 82.5%. Moreover, the variances of estimated parameters are reduced by 71.1% as compared to that of the estimated parameters without L1-regularization. Our method is 54 times faster than the standard simplex-based optimization to solve the regularized nonlinear regression.",0,Human
"Conventional RGB-D salient object detection methods aim to leverage depth as complementary information to find the salient regions in both modalities. However, the salient object detection results heavily rely on the quality of captured depth data which sometimes are unavailable. In this work, we make the first attempt to solve the RGB-D salient object detection problem with a novel depth-awareness framework. This framework only relies on RGB data in the testing phase, utilizing captured depth data as supervision for representation learning. To construct our framework as well as achieving accurate salient detection results, we propose a Ubiquitous Target Awareness (UTA) network to solve three important challenges in RGB-D SOD task: 1) a depth awareness module to excavate depth information and to mine ambiguous regions via adaptive depth-error weights, 2) a spatial-aware cross-modal interaction and a channel-aware cross-level interaction, exploiting the low-level boundary cues and amplifying high-level salient channels, and 3) a gated multi-scale predictor module to perceive the object saliency in different contextual scales. Besides its high performance, our proposed UTA network is depth-free for inference and runs in real-time with 43 FPS. Experimental evidence demonstrates that our proposed network not only surpasses the state-of-the-art methods on five public RGB-D SOD benchmarks by a large margin, but also verifies its extensibility on five public RGB SOD benchmarks.",0,Human
"Properly designed precoders can significantly improve the spectral efficiency of multiple-input multiple-output (MIMO) relay systems. In this paper, we investigate joint source and relay precoding design based on the mean-square-error (MSE) criterion in MIMO two-way relay systems, where two multi-antenna source nodes exchange information via a multi-antenna amplify-and-forward relay node. This problem is non-convex and its optimal solution remains unsolved. Aiming to find an efficient way to solve the problem, we first decouple the primal problem into three tractable sub-problems, and then propose an iterative precoding design algorithm based on alternating optimization. The solution to each sub-problem is optimal and unique, thus the convergence of the iterative algorithm is guaranteed. Secondly, we propose a structured precoding design to lower the computational complexity. The proposed precoding structure is able to parallelize the channels in the multiple access (MAC) phase and broadcast (BC) phase. It thus reduces the precoding design to a simple power allocation problem. Lastly, for the special case where only a single data stream is transmitted from each source node, we present a source-antenna-selection (SAS) based precoding design algorithm. This algorithm selects only one antenna for transmission from each source and thus requires lower signalling overhead. Comprehensive simulation is conducted to evaluate the effectiveness of all the proposed precoding designs.",0,Human
"In the last decade, scenario-based serious-games have become a main tool for learning new skills and capabilities. An important factor in the development of such systems is the overhead in time, cost and human resources to manually create the content for these scenarios. We focus on how to create content for scenarios in medical, military, commerce and gaming applications where maintaining the integrity and coherence of the content is integral for the system's success. To do so, we present an automatic method for generating content about everyday activities through combining computer science techniques with the crowd. We use the crowd in three basic ways: to capture a database of scenarios of everyday activities, to generate a database of likely replacements for specific events within that scenario, and to evaluate the resulting scenarios. We found that the generated scenarios were rated as reliable and consistent by the crowd when compared to the scenarios that were originally captured. We also compared the generated scenarios to those created by traditional planning techniques. We found that both methods were equally effective in generated reliable and consistent scenarios, yet the main advantages of our approach is that the content we generate is more varied and much easier to create. We have begun integrating this approach within a scenario-based training application for novice investigators within the law enforcement departments to improve their questioning skills.",0,Human
This paper introduces a new way to identify sources in systems where particles spread both by moving (advection) and diffusing randomly (diffusion). It combines machine learning with a method using Green functions and inverse problems. Supervised learning algorithms are used to estimate unknown release sources based on observed concentration data. Then Green function method is used to verify accuracy of estimated sources and reconstruct system parameters. Results show this new approach excels at both accuracy and speed compared to previous methods and thus promises to be a useful tool for finding sources in practical systems.,1,AI
"This paper studies random caching together with cooperative transmission for use in heterogeneous wireless networks. Authors present a new method which aims to improve wireless data transfer efficiency by using random caching at intermediate nodes in the network. This approach merges cooperative transmission advantages with caching benefits to yield better overall performance and lower latency. Authors conduct extensive simulation tests to verify the efficacy of their proposed approach. Results indicate that the proposed method based on random caching and cooperation greatly enhances throughput and energy efficiency compared to traditional cooperation methods. Insights are also provided regarding how different network parameters like cache numbers and cache size impact performance. Results of this research offer valuable guidance for designing future wireless networks. Conclusively, this work introduces a promising strategy to enhance wireless network performance via integration of caching and cooperation techniques. Results from this study have important ramifications for network design and can serve as a basis for further technological development in this domain.",1,AI
This paper introduces a new way of designing efficient artificial neurons using superconducting wires. The architecture includes a superconducting loop with a junction for adjustable response to inputs. The junction performs as an activation function and low power usage is obtained by using superconductivity to eliminate resistance in the loop. We develop a detailed model for the proposed neuron and perform extensive simulations to validate its performance characteristics. Results indicate high accuracy and much lower power consumption compared to other designs. We also develop a method for integrating many neurons into a larger network and demonstrate that this neuron architecture scales well to create high performance networks that consume less power. Overall this work opens promising avenues for development of energy efficient neural networks applicable to diverse fields including machine learning and cognitive computing.,1,AI
"This paper presents a discrete-time option pricing model that is rooted in Reinforcement Learning (RL), and more specifically in the famous Q-Learning method of RL. We construct a risk-adjusted Markov Decision Process for a discrete-time version of the classical Black-Scholes-Merton (BSM) model, where the option price is an optimal Q-function, while the optimal hedge is a second argument of this optimal Q-function, so that both the price and hedge are parts of the same formula. Pricing is done by learning to dynamically optimize risk-adjusted returns for an option replicating portfolio, as in the Markowitz portfolio theory. Using Q-Learning and related methods, once created in a parametric setting, the model is able to go model-free and learn to price and hedge an option directly from data, and without an explicit model of the world. This suggests that RL may provide efficient data-driven and model-free methods for optimal pricing and hedging of options, once we depart from the academic continuous-time limit, and vice versa, option pricing methods developed in Mathematical Finance may be viewed as special cases of model-based Reinforcement Learning. Further, due to simplicity and tractability of our model which only needs basic linear algebra (plus Monte Carlo simulation, if we work with synthetic data), and its close relation to the original BSM model, we suggest that our model could be used for benchmarking of different RL algorithms for financial trading applications",0,Human
"We consider a decentralized networked control system (DNCS) consisting of a remote controller and a collection of linear plants, each associated with a local controller. Each local controller directly observes the state of its co-located plant and can inform the remote controller of the plant's state through an unreliable uplink channel. The downlink channels from the remote controller to local controllers were assumed to be perfect. The objective of the local controllers and the remote controller is to cooperatively minimize the infinite horizon time average of expected quadratic cost. The finite horizon version of this problem was solved in our prior work [2]. The optimal strategies in the finite horizon case were shown to be characterized by coupled Riccati recursions. In this paper, we show that if the link failure probabilities are below certain critical thresholds, then the coupled Riccati recursions of the finite horizon solution reach a steady state and the corresponding decentralized strategies are optimal. Above these thresholds, we show that no strategy can achieve finite cost. We exploit a connection between our DNCS Riccati recursions and the coupled Riccati recursions of an auxiliary Markov jump linear system to obtain our results. Our main results in Theorems 1 and 2 explicitly identify the critical thresholds for the link failure probabilities and the optimal decentralized control strategies when all link failure probabilities are below their thresholds.",0,Human
"We explore the value of weak labels in learning transferable representations for medical images. Compared to hand-labeled datasets, weak or inexact labels can be acquired in large quantities at significantly lower cost and can provide useful training signals for data-hungry models such as deep neural networks. We consider weak labels in the form of pseudo-labels and propose a semi-weakly supervised contrastive learning (SWCL) framework for representation learning using semi-weakly annotated images. Specifically, we train a semi-supervised model to propagate labels from a small dataset consisting of diverse image-level annotations to a large unlabeled dataset. Using the propagated labels, we generate a patch-level dataset for pretraining and formulate a multi-label contrastive learning objective to capture position-specific features encoded in each patch. We empirically validate the transfer learning performance of SWCL on seven public retinal fundus datasets, covering three disease classification tasks and two anatomical structure segmentation tasks. Our experiment results suggest that, under very low data regime, large-scale ImageNet pretraining on improved architecture remains a very strong baseline, and recently proposed self-supervised methods falter in segmentation tasks, possibly due to the strong invariant constraint imposed. Our method surpasses all prior self-supervised methods and standard cross-entropy training, while closing the gaps with ImageNet pretraining.",0,Human
"The analysis of the structure of musical pieces is a task that remains a challenge for Artificial Intelligence, especially in the field of Deep Learning. It requires prior identification of structural boundaries of the music pieces. This structural boundary analysis has recently been studied with unsupervised methods and \textit{end-to-end} techniques such as Convolutional Neural Networks (CNN) using Mel-Scaled Log-magnitude Spectograms features (MLS), Self-Similarity Matrices (SSM) or Self-Similarity Lag Matrices (SSLM) as inputs and trained with human annotations. Several studies have been published divided into unsupervised and \textit{end-to-end} methods in which pre-processing is done in different ways, using different distance metrics and audio characteristics, so a generalized pre-processing method to compute model inputs is missing. The objective of this work is to establish a general method of pre-processing these inputs by comparing the inputs calculated from different pooling strategies, distance metrics and audio characteristics, also taking into account the computing time to obtain them. We also establish the most effective combination of inputs to be delivered to the CNN in order to establish the most efficient way to extract the limits of the structure of the music pieces. With an adequate combination of input matrices and pooling strategies we obtain a measurement accuracy $F_1$ of 0.411 that outperforms the current one obtained under the same conditions.",0,Human
"A common writing style for statistical results are the recommendations of the American Psychology Association, known as APA-style. However, in practice, writing styles vary as reports are not 100% following APA-style or parameters are not reported despite being mandatory. In addition, the statistics are not reported in isolation but in context of experimental conditions investigated and the general topic. We address these challenges by proposing a flexible pipeline STEREO based on active wrapper induction and unsupervised aspect extraction. We applied our pipeline to the over 100,000 documents in the CORD-19 dataset. It required only 0.25% of the corpus (about 500 documents) to learn statistics extraction rules that cover 95% of the sentences in CORD-19. The statistic extraction has nearly 100% precision on APA-conform and 95% precision on non-APA writing styles. In total, we were able to extract 113k reported statistics, of which only <1% is APA conform. We could extract in 46% the correct conditions from APA-conform reports (30% for non-APA). The best model for topic extraction achieves a precision of 75% on statistics reported in APA style (73% for non-APA conform). We conclude that STEREO is a good foundation for automatic statistic extraction and future developments for scientific paper analysis. Particularly the extraction of non-APA conform reports is important and allows applications such as giving feedback to authors about what is missing and could be changed.",0,Human
"We present here an implementation of Ensemble Kalman Filter (EnKF) parallelized through use of a modified Cholesky decomposition. EnKF is a method widely used for data assimilation that applies Monte Carlo techniques to estimate states of complex systems; however, it is computationally expensive for large scale problems. We solve this by proposing a parallel implementation of EnKF that distributes computation among different processors. Modified Cholesky decomposition is a matrix factorization method that enables fast computation of square root of positive definite matrices; we use this to reduce computation time while maintaining accuracy. Performance of parallel implementation is assessed via numerical experiments; results show that it achieves significant speed ups relative to sequential implementation. Results have broad applicability, including for tasks like weather forecasting and seismic imaging where high data throughput is needed.",1,AI
"This paper concentrates on problems of fair division when there are differing attributes and preferences among resources. We introduce an algorithmic framework that ensures both fairness and efficiency through leveraging structures related to matroids and EF1 (envy freedom up to one item). The proposed approach builds upon previous work on intersections and partitions and is flexible enough for multiple agents and indivisible goods. We also analyze the performance theoretically and prove that it attains an approximation ratio of constants in terms of social welfare and EF1. Empirical results using both simulated and real data show that this proposed solution performs very well; it outperforms leading algorithms based on both objective metrics and judgments made by human observers. Overall, we add to research into fair mechanisms and offer practical tools to handle complex resource allocations.",1,AI
"Visual exploration of high-dimensional real-valued datasets is a fundamental task in exploratory data analysis (EDA). Existing methods use predefined criteria to choose the representation of data. There is a lack of methods that (i) elicit from the user what she has learned from the data and (ii) show patterns that she does not know yet. We construct a theoretical model where identified patterns can be input as knowledge to the system. The knowledge syntax here is intuitive, such as ""this set of points forms a cluster"", and requires no knowledge of maths. This background knowledge is used to find a Maximum Entropy distribution of the data, after which the system provides the user data projections in which the data and the Maximum Entropy distribution differ the most, hence showing the user aspects of the data that are maximally informative given the user's current knowledge. We provide an open source EDA system with tailored interactive visualizations to demonstrate these concepts. We study the performance of the system and present use cases on both synthetic and real data. We find that the model and the prototype system allow the user to learn information efficiently from various data sources and the system works sufficiently fast in practice. We conclude that the information theoretic approach to exploratory data analysis where patterns observed by a user are formalized as constraints provides a principled, intuitive, and efficient basis for constructing an EDA system.",0,Human
"The spectral gap $\gamma$ of a finite, ergodic, and reversible Markov chain is an important parameter measuring the asymptotic rate of convergence. In applications, the transition matrix $P$ may be unknown, yet one sample of the chain up to a fixed time $n$ may be observed. We consider here the problem of estimating $\gamma$ from this data. Let $\pi$ be the stationary distribution of $P$, and $\pi_\star = \min_x \pi(x)$. We show that if $n = \tilde{O}\bigl(\frac{1}{\gamma \pi_\star}\bigr)$, then $\gamma$ can be estimated to within multiplicative constants with high probability. When $\pi$ is uniform on $d$ states, this matches (up to logarithmic correction) a lower bound of $\tilde{\Omega}\bigl(\frac{d}{\gamma}\bigr)$ steps required for precise estimation of $\gamma$. Moreover, we provide the first procedure for computing a fully data-dependent interval, from a single finite-length trajectory of the chain, that traps the mixing time $t_{\text{mix}}$ of the chain at a prescribed confidence level. The interval does not require the knowledge of any parameters of the chain. This stands in contrast to previous approaches, which either only provide point estimates, or require a reset mechanism, or additional prior knowledge. The interval is constructed around the relaxation time $t_{\text{relax}} = 1/\gamma$, which is strongly related to the mixing time, and the width of the interval converges to zero roughly at a $1/\sqrt{n}$ rate, where $n$ is the length of the sample path.",0,Human
"Recommender System research suffers currently from a disconnect between the size of academic data sets and the scale of industrial production systems. In order to bridge that gap we propose to generate more massive user/item interaction data sets by expanding pre-existing public data sets. User/item incidence matrices record interactions between users and items on a given platform as a large sparse matrix whose rows correspond to users and whose columns correspond to items. Our technique expands such matrices to larger numbers of rows (users), columns (items) and non zero values (interactions) while preserving key higher order statistical properties. We adapt the Kronecker Graph Theory to user/item incidence matrices and show that the corresponding fractal expansions preserve the fat-tailed distributions of user engagements, item popularity and singular value spectra of user/item interaction matrices. Preserving such properties is key to building large realistic synthetic data sets which in turn can be employed reliably to benchmark Recommender Systems and the systems employed to train them. We provide algorithms to produce such expansions and apply them to the MovieLens 20 million data set comprising 20 million ratings of 27K movies by 138K users. The resulting expanded data set has 10 billion ratings, 864K items and 2 million users in its smaller version and can be scaled up or down. A larger version features 655 billion ratings, 7 million items and 17 million users.",0,Human
This paper investigates how spectral efficiency is affected when there is correlation among desired and interfering signals that follow Gamma Lognormal distributions. It looks at the effect of this correlation on wireless communications systems. Results indicate that spectral efficiency drops sharply due to strong correlation between desired and interfering signals and leads to substantial performance degradation. A theoretical framework is developed to characterize efficiency under such conditions and provides insight into balance between correlation and efficiency. Results of this research are significant because they influence design and optimization of wireless communication systems and suggest guidelines for development of better performing and more robust systems.,1,AI
"Today, communication pervades society more than ever before. Platforms such as social media and instant messaging along with forums generate huge volumes of daily conversations. Observing and analyzing interactions among people has become a useful means to understand and predict behaviors within these networks. As these networks continue to grow larger, there is a growing need for more efficient ways of studying conversation data. This paper introduces a framework for representing conversations that aims to promote scalability for overhearing. The framework uses graph structure of communication networks to produce compressed representations of conversation data that are easier to analyze quickly. Techniques such as clustering and sequence modeling are combined to recognize topics and represent conversations as sequences of topic vectors. Through this representation, we can reduce data dimensions and improve efficiency of overhearing algorithms. We test our framework using a large dataset of online forum conversations. Comparisons are made against baselines and results show higher performance and efficiency. Scalability is demonstrated by processing different size datasets containing millions of messages. Overall, we introduce a new way of representing conversations for efficient scalability in overhearing through exploiting network structures and compressing data dimensions. Leveraging structure and reducing data dimensions allows for more effective analysis of large communication networks.",1,AI
This study examines pricing strategy that maximizes total surplus and is simple to implement. Such strategy is important because proportional complementarity occurs in different economic contexts where the benefit from having something rises with increasing adoption by others. We propose an innovative method combining principles of optimal pricing with approximation techniques. Through simulations we test this method and find results indicate near optimality compared to traditional methods but our proposed formulas are also much simpler. Results of this research offer insight into designing pricing strategies for this type of complementarity and are useful for people who make policies and business decisions.,1,AI
This paper introduces a new approach for efficient handling of congestion in networks based on RDMA. This approach named Dart splits the network into different subnets and specializes them to handle different kinds of traffic. Dart responds quickly to congestion and reduces latency for critical applications. Results show Dart excels compared to leading congestion control techniques in both throughput and fairness; at the same time low latency is maintained for real time applications. Results also show Dart is promising as a solution for dealing with congestion in RDMA networks.,1,AI
"This paper looks into dynamic beliefs; that is, how subjective probabilities of events or propositions change over time. It studies how to track and model such beliefs both individually and among groups. Methods rely on Bayesian belief networks and probabilistic graphs, which have been successful frameworks for dealing with uncertainty and updating beliefs. Performance of these methods is evaluated via simulations and empirical studies and important factors affecting accuracy of extracting belief dynamics are also explored. Results of this research can help to develop better models for monitoring and understanding beliefs in practical situations like decision making, risk assessment and information sharing.",1,AI
"Since the 1990s, there have been significant advances in the technology space and the e-Commerce area, leading to an exponential increase in demand for cashless payment solutions. This has led to increased demand for credit cards, bringing along with it the possibility of higher credit defaults and hence higher delinquency rates, over a period of time. The purpose of this research paper is to build a contemporary credit scoring model to forecast credit defaults for unsecured lending (credit cards), by employing machine learning techniques. As much of the customer payments data available to lenders, for forecasting Credit defaults, is imbalanced (skewed), on account of a limited subset of default instances, this poses a challenge for predictive modelling. In this research, this challenge is addressed by deploying Synthetic Minority Oversampling Technique (SMOTE), a proven technique to iron out such imbalances, from a given dataset. On running the research dataset through seven different machine learning models, the results indicate that the Light Gradient Boosting Machine (LGBM) Classifier model outperforms the other six classification techniques. Thus, our research indicates that the LGBM classifier model is better equipped to deliver higher learning speeds, better efficiencies and manage larger data volumes. We expect that deployment of this model will enable better and timely prediction of credit defaults for decision-makers in commercial lending institutions and banks.",0,Human
This paper introduces an innovative way to do cooperative verification using collective invariant generation. The idea is that different agents work together to generate invariants; mathematical expressions that represent system desired properties and can later serve as a basis for verification that the system works as intended. Results indicate this new method is better than standard verification approaches because it thoroughly explores system behavior and can catch errors others might miss. Results show effectiveness in diverse real world examples and point toward broad use in verification.,1,AI
"There has been a remarkable increase in the data exchange over web and the widespread use of digital media. As a result, multimedia data transfers also had a boost up. The mounting interest with reference to digital watermarking throughout the last decade is certainly due to the increase in the need of copyright protection of digital content. This is also enhanced due to commercial prospective. Applications of video watermarking in copy control, broadcast monitoring, fingerprinting, video authentication, copyright protection etc is immensely rising. The main aspects of information hiding are capacity, security and robustness. Capacity deals with the amount of information that can be hidden. The skill of anyone detecting the information is security and robustness refers to the resistance to modification of the cover content before concealed information is destroyed. Video watermarking algorithms normally prefers robustness. In a robust algorithm it is not possible to eliminate the watermark without rigorous degradation of the cover content. In this paper, we introduce the notion of Video Watermarking and the features required to design a robust watermarked video for a valuable application. We review several algorithms, and introduce frequently used key techniques. The aim of this paper is to focus on the various domains of video watermarking techniques. The majority of the reviewed methods based on video watermarking emphasize on the notion of robustness of the algorithm.",0,Human
Symbolic Aggregate Approximation (SAX) has become popular for analyzing time series because it excels at both processing efficiency and capturing patterns. But limitations exist when it comes to detecting trend information at segments. We propose an improved SAX which integrates trend information aiming to enhance performance at capturing patterns in time series. Extensive testing and evaluation show that our new method performs better compared to traditional SAX both at global and local trends. Results from this study advance effective time series analysis methods and have practical significance for many real world tasks.,1,AI
"We have designed, fabricated, and successfully tested a prototype mixed-signal, 28x28-binary-input, 10-output, 3-layer neuromorphic network (""MLP perceptron""). It is based on embedded nonvolatile floating-gate cell arrays redesigned from a commercial 180-nm NOR flash memory. The arrays allow precise (~1%) individual tuning of all memory cells, having long-term analog-level retention and low noise. Each array performs a very fast and energy-efficient analog vector-by-matrix multiplication, which is the bottleneck for signal propagation in most neuromorphic networks. All functional components of the prototype circuit, including 2 synaptic arrays with 101,780 floating-gate synaptic cells, 74 analog neurons, and the peripheral circuitry for weight adjustment and I/O operations, have a total area below 1 mm^2. Its testing on the common MNIST benchmark set (at this stage, with a relatively low weight import precision) has shown a classification fidelity of 94.65%, close to the 96.2% obtained in simulation. The classification of one pattern takes less than 1 us time and ~20 nJ energy - both numbers much better than for digital implementations of the same task. Estimates show that this performance may be further improved using a better neuron design and a more advanced memory technology, leading to a >10^2 advantage in speed and a >10^4 advantage in energy efficiency over the state-of-the-art purely digital (GPU and custom) circuits, at classification of large, complex patterns.",0,Human
This paper introduces a new method for detecting deceptive attacks in networked control systems by using a sequential detection framework along with watermark embedding. The suggested approach embeds a unique watermark into control system inputs and monitors output for deviation from expected behavior. Detection of attacks uses sequential hypothesis testing algorithm based on correlation between watermark and output. Results show that this method effectively detects different kinds of attacks accurately at high levels and with very low false alarms. This work offers promising solutions for improving security and reliability of control systems from harmful attacks.,1,AI
"This study uses Local Interpretability Model Agnostic Explanations with Outlier Detection (LIMEOUT) to improve fairness of machine learning (ML) models. Recently developed LIMEOUT integrates LIME that explains model predictions locally with outlier detection which detects points far from training distribution. Results show effectiveness of LIMEOUT in terms of fairness using benchmark datasets with diverse fairness challenges. Results show significant improvements in fairness due to identification and mitigation of bias in prediction decisions. Also, results indicate LIMEOUT can be used to explain decision making processes of ML models transparently and interpretably thus enhancing trustworthiness and accountability. In summary, this paper asserts that LIMEOUT is promising approach towards making ML models fair and transparent thereby reducing ethical concerns across domains.",1,AI
"We consider the numerical stability of the parameter recovery problem in Linear Structural Equation Model ($\LSEM$) of causal inference. A long line of work starting from Wright (1920) has focused on understanding which sub-classes of $\LSEM$ allow for efficient parameter recovery. Despite decades of study, this question is not yet fully resolved. The goal of this paper is complementary to this line of work; we want to understand the stability of the recovery problem in the cases when efficient recovery is possible. Numerical stability of Pearl's notion of causality was first studied in Schulman and Srivastava (2016) using the concept of condition number where they provide ill-conditioned examples. In this work, we provide a condition number analysis for the $\LSEM$. First we prove that under a sufficient condition, for a certain sub-class of $\LSEM$ that are \emph{bow-free} (Brito and Pearl (2002)), the parameter recovery is stable. We further prove that \emph{randomly} chosen input parameters for this family satisfy the condition with a substantial probability. Hence for this family, on a large subset of parameter space, recovery is numerically stable. Next we construct an example of $\LSEM$ on four vertices with \emph{unbounded} condition number. We then corroborate our theoretical findings via simulations as well as real-world experiments for a sociology application. Finally, we provide a general heuristic for estimating the condition number of any $\LSEM$ instance.",0,Human
"Cybercrime markets support the development and diffusion of new attack technologies, vulnerability exploits, and malware. Whereas the revenue streams of cyber attackers have been studied multiple times in the literature, no quantitative account currently exists on the economics of attack acquisition and deployment. Yet, this understanding is critical to characterize the production of (traded) exploits, the economy that drives it, and its effects on the overall attack scenario. In this paper we provide an empirical investigation of the economics of vulnerability exploitation, and the effects of market factors on likelihood of exploit. Our data is collected first-handedly from a prominent Russian cybercrime market where the trading of the most active attack tools reported by the security industry happens. Our findings reveal that exploits in the underground are priced similarly or above vulnerabilities in legitimate bug-hunting programs, and that the refresh cycle of exploits is slower than currently often assumed. On the other hand, cybercriminals are becoming faster at introducing selected vulnerabilities, and the market is in clear expansion both in terms of players, traded exploits, and exploit pricing. We then evaluate the effects of these market variables on likelihood of attack realization, and find strong evidence of the correlation between market activity and exploit deployment. We discuss implications on vulnerability metrics, economics, and exploit measurement.",0,Human
"We consider finite horizon reach-avoid problems for discrete time stochastic systems. Our goal is to construct upper bound functions for the reach-avoid probability by means of tractable convex optimization problems. We achieve this by restricting attention to the span of Gaussian radial basis functions and imposing structural assumptions on the transition kernel of the stochastic processes as well as the target and safe sets of the reach-avoid problem. In particular, we require the kernel to be written as a Gaussian mixture density with each mean of the distribution being affine in the current state and input and the target and safe sets to be written as intersections of quadratic inequalities. Taking advantage of these structural assumptions, we formulate a recursion of semidefinite programs where each step provides an upper bound to the value function of the reach- avoid problem. The upper bounds provide a performance metric to which any suboptimal control policy can be compared, and can themselves be used to construct suboptimal control policies. We illustrate via numerical examples that even if the resulting bounds are conservative, the associated control policies achieve higher reach-avoid probabilities than heuristic controllers for problems of large state-input space dimensions (more than 20). The results presented in this paper, far exceed the limits of current approximation methods for reach-avoid problems in the specific class of stochastic systems considered.",0,Human
